pond,datetime,temp_C,            DO_mgL,DO_perc
UM-ARB,           2021-07-27 19:31:00,28.7,14.706,190.208046
UM-ARB,           2021-07-27 20:01:00,28.734,14.399,186.348337
UM-ARB,           2021-07-27 20:31:00,28.623,13.716,177.163861
UM-ARB,           2021-07-27 21:01:00,28.58,2.577,33.260917
UM-ARB,           2021-07-27 21:31:00,28.546,5.085,65.592078
UM-ARB,           2021-07-27 22:01:00,28.477,7.304,94.101056
UM-ARB,           2021-07-27 22:31:00,28.375,9.091,116.913847
UM-ARB,           2021-07-27 23:01:00,28.358,10.066,129.413987
UM-ARB,           2021-07-27 23:31:00,28.238,10.765,138.108323
UM-ARB,           2021-07-28 00:01:00,28.093,10.944,140.045838
UM-ARB,           2021-07-28 00:31:00,28.034,11.018,140.845818
UM-ARB,           2021-07-28 01:01:00,27.932,10.958,139.826226
UM-ARB,           2021-07-28 01:31:00,27.855,10.852,138.284885
UM-ARB,           2021-07-28 02:01:00,27.736,11.162,141.935243
UM-ARB,           2021-07-28 02:31:00,27.141,9.225,116.067249
UM-ARB,           2021-07-28 03:01:00,25.965,7.175,88.380318
UM-ARB,           2021-07-28 03:31:00,26.269,3.452,42.756216
UM-ARB,           2021-07-28 04:01:00,26.159,4.455,55.069456
UM-ARB,           2021-07-28 04:31:00,26.008,5.096,62.820649
UM-ARB,           2021-07-28 05:01:00,25.864,5.496,67.574449
UM-ARB,           2021-07-28 05:31:00,25.755,5.258,64.519955
UM-ARB,           2021-07-28 06:01:00,25.67,5.051,61.883874
UM-ARB,           2021-07-28 06:31:00,25.628,4.802,58.788079
UM-ARB,           2021-07-28 07:01:00,25.536,1.004,12.270738
UM-ARB,           2021-07-28 07:31:00,25.493,1.976,24.13139
UM-ARB,           2021-07-28 08:01:00,25.477,0.996,12.159833
UM-ARB,           2021-07-28 08:31:00,25.519,0.949,11.594931
UM-ARB,           2021-07-28 09:01:00,25.527,1.327,16.215727
UM-ARB,           2021-07-28 09:31:00,25.611,3.46,42.345608
UM-ARB,           2021-07-28 10:01:00,25.645,2.293,28.080574
UM-ARB,           2021-07-28 10:31:00,25.696,3.212,39.371477
UM-ARB,           2021-07-28 11:01:00,25.67,3.512,43.028344
UM-ARB,           2021-07-28 11:31:00,25.83,4.126,50.698624
UM-ARB,           2021-07-28 12:01:00,25.889,5.476,67.359185
UM-ARB,           2021-07-28 12:31:00,26.134,6.365,78.643825
UM-ARB,           2021-07-28 13:01:00,25.94,4.727,58.19985
UM-ARB,           2021-07-28 13:31:00,25.94,4.773,58.766212
UM-ARB,           2021-07-28 14:01:00,26.151,5.525,68.28611
UM-ARB,           2021-07-28 14:31:00,26.337,7.237,89.747296
UM-ARB,           2021-07-28 15:01:00,26.641,8.011,99.892352
UM-ARB,           2021-07-28 15:31:00,26.591,8.225,102.468457
UM-ARB,           2021-07-28 16:01:00,26.574,7.559,94.142463
UM-ARB,           2021-07-28 16:31:00,26.743,6.623,82.736574
UM-ARB,           2021-07-28 17:01:00,26.87,1.789,22.399807
UM-ARB,           2021-07-28 17:31:00,26.98,5.149,64.597238
UM-ARB,           2021-07-28 18:01:00,27.065,6.881,86.45778
UM-ARB,           2021-07-28 18:31:00,27.082,1.457,18.312358
UM-ARB,           2021-07-28 19:01:00,27.226,4.327,54.52432
UM-ARB,           2021-07-28 19:31:00,27.217,4.794,60.39925
UM-ARB,           2021-07-28 20:01:00,27.2,2.519,31.727052
UM-ARB,           2021-07-28 20:31:00,27.294,0.26,3.280229
UM-ARB,           2021-07-28 21:01:00,27.311,0.712,8.985509
UM-ARB,           2021-07-28 21:31:00,27.209,0.886,11.161052
UM-ARB,           2021-07-28 22:01:00,27.124,0.753,9.471226
UM-ARB,           2021-07-28 22:31:00,27.107,1.191,14.975828
UM-ARB,           2021-07-28 23:01:00,27.031,1.73,21.723717
UM-ARB,           2021-07-28 23:31:00,26.963,1.899,23.816813
UM-ARB,           2021-07-29 00:01:00,26.929,2.276,28.527655
UM-ARB,           2021-07-29 00:31:00,26.87,2.727,34.144368
UM-ARB,           2021-07-29 01:01:00,26.802,2.952,36.916439
UM-ARB,           2021-07-29 01:31:00,25.039,4.077,49.376134
UM-ARB,           2021-07-29 02:01:00,24.905,3.445,41.619129
UM-ARB,           2021-07-29 02:31:00,25.359,2.009,24.47426
UM-ARB,           2021-07-29 03:01:00,25.199,1.582,19.215909
UM-ARB,           2021-07-29 03:31:00,25.148,1.022,12.402187
UM-ARB,           2021-07-29 04:01:00,25.073,0.58,7.028719
UM-ARB,           2021-07-29 04:31:00,25.022,0.812,9.830972
UM-ARB,           2021-07-29 05:01:00,24.947,0.779,9.418411
UM-ARB,           2021-07-29 05:31:00,24.879,0.716,8.645864
UM-ARB,           2021-07-29 06:01:00,24.821,0.212,2.557209
UM-ARB,           2021-07-29 06:31:00,24.812,0.212,2.556784
UM-ARB,           2021-07-29 07:01:00,24.762,0.375,4.518436
UM-ARB,           2021-07-29 07:31:00,24.703,0.301,3.622842
UM-ARB,           2021-07-29 08:01:00,24.711,0.246,2.9613
UM-ARB,           2021-07-29 08:31:00,24.703,0.45,5.41621
UM-ARB,           2021-07-29 09:01:00,24.737,0.48,5.780925
UM-ARB,           2021-07-29 09:31:00,24.77,0.439,5.290364
UM-ARB,           2021-07-29 10:01:00,24.812,0.676,8.152763
UM-ARB,           2021-07-29 10:31:00,24.989,1.234,14.931091
UM-ARB,           2021-07-29 11:01:00,25.073,0.958,11.609505
UM-ARB,           2021-07-29 11:31:00,25.342,1.514,18.43827
UM-ARB,           2021-07-29 12:01:00,25.544,2.264,27.674318
UM-ARB,           2021-07-29 12:31:00,25.839,3.162,38.859749
UM-ARB,           2021-07-29 13:01:00,25.898,3.078,37.868065
UM-ARB,           2021-07-29 13:31:00,26.05,1.723,21.256392
UM-ARB,           2021-07-29 14:01:00,26.98,0.85,10.663751
UM-ARB,           2021-07-29 14:31:00,26.43,1.84,22.856545
UM-ARB,           2021-07-29 15:01:00,26.768,6.933,86.648136
UM-ARB,           2021-07-29 15:31:00,26.878,6.971,87.295408
UM-ARB,           2021-07-29 16:01:00,27.141,5.871,73.867839
UM-ARB,           2021-07-29 16:31:00,27.549,7.625,96.637276
UM-ARB,           2021-07-29 17:01:00,27.693,8.346,106.046176
UM-ARB,           2021-07-29 17:31:00,27.328,7.704,97.254728
UM-ARB,           2021-07-29 18:01:00,28,8.057,102.932704
UM-ARB,           2021-07-29 18:31:00,28.623,9.006,116.326752
UM-ARB,           2021-07-29 19:01:00,27.863,7.793,99.318735
UM-ARB,           2021-07-29 19:31:00,27.668,1.855,23.559587
UM-ARB,           2021-07-29 20:01:00,27.846,3.285,41.853427
UM-ARB,           2021-07-29 20:31:00,27.345,3.677,46.43226
UM-ARB,           2021-07-29 21:01:00,27.209,3.484,43.888381
UM-ARB,           2021-07-29 21:31:00,27.133,2.643,33.248979
UM-ARB,           2021-07-29 22:01:00,27.065,4,50.258846
UM-ARB,           2021-07-29 22:31:00,26.946,0.43,5.391315
UM-ARB,           2021-07-29 23:01:00,26.777,0.849,10.612458
UM-ARB,           2021-07-29 23:31:00,26.624,1.015,12.652565
UM-ARB,           2021-07-30 00:01:00,26.447,1.081,13.432344
UM-ARB,           2021-07-30 00:31:00,26.295,2.749,34.064936
UM-ARB,           2021-07-30 01:01:00,26.202,1.356,16.774949
UM-ARB,           2021-07-30 01:31:00,26.117,2.283,28.199293
UM-ARB,           2021-07-30 02:01:00,26.008,0.292,3.599613
UM-ARB,           2021-07-30 02:31:00,25.932,0.479,5.896694
UM-ARB,           2021-07-30 03:01:00,25.856,0.534,6.564684
UM-ARB,           2021-07-30 03:31:00,25.746,0.455,5.582306
UM-ARB,           2021-07-30 04:01:00,25.67,0.419,5.133507
UM-ARB,           2021-07-30 04:31:00,25.569,0.291,3.558705
UM-ARB,           2021-07-30 05:01:00,25.477,0.188,2.295229
UM-ARB,           2021-07-30 05:31:00,25.367,0.177,2.156585
UM-ARB,           2021-07-30 06:01:00,25.207,0.171,2.077373
UM-ARB,           2021-07-30 06:31:00,25.132,0.083,1.006926
UM-ARB,           2021-07-30 07:01:00,25.031,0.097,1.174584
UM-ARB,           2021-07-30 07:31:00,24.955,0.124,1.499429
UM-ARB,           2021-07-30 08:01:00,24.846,0.225,2.715272
UM-ARB,           2021-07-30 08:31:00,24.77,0.263,3.169398
UM-ARB,           2021-07-30 09:01:00,24.745,0.823,9.913344
UM-ARB,           2021-07-30 09:31:00,24.77,0.798,9.616653
UM-ARB,           2021-07-30 10:01:00,24.972,0.579,7.003561
UM-ARB,           2021-07-30 10:31:00,24.972,0.287,3.47154
UM-ARB,           2021-07-30 11:01:00,25.106,0.458,5.553636
UM-ARB,           2021-07-30 11:31:00,25.182,0.777,9.434954
UM-ARB,           2021-07-30 12:01:00,25.342,4.036,49.152481
UM-ARB,           2021-07-30 12:31:00,25.502,3.431,41.907103
UM-ARB,           2021-07-30 13:01:00,25.519,2.539,31.021634
UM-ARB,           2021-07-30 13:31:00,25.881,1.299,15.976414
UM-ARB,           2021-07-30 14:01:00,25.839,2.473,30.392207
UM-ARB,           2021-07-30 14:31:00,26.143,3.63,44.858394
UM-ARB,           2021-07-30 15:01:00,26.143,7.449,92.05239
UM-ARB,           2021-07-30 15:31:00,26.252,9.454,117.060511
UM-ARB,           2021-07-30 16:01:00,26.303,9.554,118.40797
UM-ARB,           2021-07-30 16:31:00,26.481,10.261,127.57993
UM-ARB,           2021-07-30 17:01:00,26.438,10.504,130.499914
UM-ARB,           2021-07-30 17:31:00,26.472,9.934,123.494119
UM-ARB,           2021-07-30 18:01:00,26.464,11.469,142.55582
UM-ARB,           2021-07-30 18:31:00,26.404,2.11,26.198187
UM-ARB,           2021-07-30 19:01:00,26.286,5.049,62.555784
UM-ARB,           2021-07-30 19:31:00,26.159,6.324,78.172669
UM-ARB,           2021-07-30 20:01:00,26.016,2.247,27.70379
UM-ARB,           2021-07-30 20:31:00,25.898,2.97,36.539361
UM-ARB,           2021-07-30 21:01:00,25.788,3.234,39.707697
UM-ARB,           2021-07-30 21:31:00,25.62,3.528,43.184932
UM-ARB,           2021-07-30 22:01:00,25.46,3.874,47.281663
UM-ARB,           2021-07-30 22:31:00,25.333,5.505,67.031654
UM-ARB,           2021-07-30 23:01:00,25.207,5.952,72.307142
UM-ARB,           2021-07-30 23:31:00,25.081,5.673,68.758269
UM-ARB,           2021-07-31 00:01:00,24.972,5.577,67.459166
UM-ARB,           2021-07-31 00:31:00,24.888,4.855,58.634978
UM-ARB,           2021-07-31 01:01:00,24.77,0.176,2.120966
UM-ARB,           2021-07-31 01:31:00,24.611,0.543,6.524437
UM-ARB,           2021-07-31 02:01:00,24.468,0.799,9.574988
UM-ARB,           2021-07-31 02:31:00,24.342,0.992,11.860045
UM-ARB,           2021-07-31 03:01:00,24.183,1.075,12.814374
UM-ARB,           2021-07-31 03:31:00,24.065,1.057,12.572099
UM-ARB,           2021-07-31 04:01:00,23.956,0.68,8.071552
UM-ARB,           2021-07-31 04:31:00,23.822,2.375,28.12045
UM-ARB,           2021-07-31 05:01:00,23.714,0.656,7.751448
UM-ARB,           2021-07-31 05:31:00,23.521,2.249,26.478476
UM-ARB,           2021-07-31 06:01:00,23.404,1.955,22.966406
UM-ARB,           2021-07-31 06:31:00,23.312,1.751,20.534236
UM-ARB,           2021-07-31 07:01:00,23.203,1.481,17.33217
UM-ARB,           2021-07-31 07:31:00,23.128,1.575,18.406114
UM-ARB,           2021-07-31 08:01:00,23.061,2.539,29.63419
UM-ARB,           2021-07-31 08:31:00,23.01,2.966,34.584507
UM-ARB,           2021-07-31 09:01:00,23.044,3.339,38.958914
UM-ARB,           2021-07-31 09:31:00,23.119,4.054,47.36868
UM-ARB,           2021-07-31 10:01:00,23.236,4.262,49.909394
UM-ARB,           2021-07-31 10:31:00,23.663,6.351,74.973059
UM-ARB,           2021-07-31 11:01:00,23.68,7.011,82.790736
UM-ARB,           2021-07-31 11:31:00,24.049,7.972,94.791702
UM-ARB,           2021-07-31 12:01:00,24.032,10.009,118.975025
UM-ARB,           2021-07-31 12:31:00,24.602,0.698,8.385447
UM-ARB,           2021-07-31 13:01:00,24.552,2.717,32.610537
UM-ARB,           2021-07-31 13:31:00,24.863,4.691,56.628177
UM-ARB,           2021-07-31 14:01:00,24.879,6.829,82.461744
UM-ARB,           2021-07-31 14:31:00,25.376,8.349,101.7418
UM-ARB,           2021-07-31 15:01:00,25.115,8.064,97.798983
UM-ARB,           2021-07-31 15:31:00,25.561,10.968,134.110544
UM-ARB,           2021-07-31 16:01:00,26.05,16.276,200.794562
UM-ARB,           2021-07-31 16:31:00,26.261,16.383,202.889239
UM-ARB,           2021-07-31 17:01:00,26.236,16.348,202.364171
UM-ARB,           2021-07-31 17:31:00,26.523,18.085,225.029947
UM-ARB,           2021-07-31 18:01:00,26.709,14.125,176.345995
UM-ARB,           2021-07-31 18:31:00,26.497,5.232,65.07075
UM-ARB,           2021-07-31 19:01:00,26.523,8.547,106.349514
UM-ARB,           2021-07-31 19:31:00,26.565,9.987,124.361456
UM-ARB,           2021-07-31 20:01:00,26.641,11.088,138.260692
UM-ARB,           2021-07-31 20:31:00,26.481,11.555,143.668853
UM-ARB,           2021-07-31 21:01:00,26.396,11.905,147.793522
UM-ARB,           2021-07-31 21:31:00,26.278,11.994,148.580997
UM-ARB,           2021-07-31 22:01:00,26.067,14.62,180.42041
UM-ARB,           2021-07-31 22:31:00,25.83,13.565,166.681249
UM-ARB,           2021-07-31 23:01:00,25.603,13.117,160.510453
UM-ARB,           2021-07-31 23:31:00,25.451,4.58,55.889092
UM-ARB,           2021-08-01 00:01:00,25.19,4.925,59.812075
UM-ARB,           2021-08-01 00:31:00,24.997,8.851,107.110671
UM-ARB,           2021-08-01 01:01:00,24.871,9.337,112.729774
UM-ARB,           2021-08-01 01:31:00,24.762,4.832,58.221551
UM-ARB,           2021-08-01 02:01:00,24.594,8.874,106.592303
UM-ARB,           2021-08-01 02:31:00,24.502,8.489,101.793971
UM-ARB,           2021-08-01 03:01:00,24.409,7.806,93.44243
UM-ARB,           2021-08-01 03:31:00,24.275,7.324,87.454382
UM-ARB,           2021-08-01 04:01:00,24.191,6.736,80.307437
UM-ARB,           2021-08-01 04:31:00,24.074,6.264,74.517372
UM-ARB,           2021-08-01 05:01:00,23.915,5.426,64.356854
UM-ARB,           2021-08-01 05:31:00,23.856,0.611,7.238965
UM-ARB,           2021-08-01 06:01:00,23.747,1.005,11.882669
UM-ARB,           2021-08-01 06:31:00,23.63,1.214,14.322293
UM-ARB,           2021-08-01 07:01:00,23.479,1.674,19.693166
UM-ARB,           2021-08-01 07:31:00,23.362,2.507,29.427717
UM-ARB,           2021-08-01 08:01:00,23.287,2.109,24.720881
UM-ARB,           2021-08-01 08:31:00,23.245,3.203,37.514543
UM-ARB,           2021-08-01 09:01:00,23.278,4.398,51.542889
UM-ARB,           2021-08-01 09:31:00,23.328,5.434,63.744573
UM-ARB,           2021-08-01 10:01:00,23.596,9.054,106.747272
UM-ARB,           2021-08-01 10:31:00,23.864,9.216,109.205077
UM-ARB,           2021-08-01 11:01:00,24.141,4.124,49.121029
UM-ARB,           2021-08-01 11:31:00,24.409,11.355,135.926056
UM-ARB,           2021-08-01 12:01:00,24.669,12.579,151.30588
UM-ARB,           2021-08-01 12:31:00,24.888,12.648,152.752874
UM-ARB,           2021-08-01 13:01:00,25.157,13.37,162.274635
UM-ARB,           2021-08-01 13:31:00,25.291,13.935,169.548911
UM-ARB,           2021-08-01 14:01:00,25.974,15.5,190.957357
UM-ARB,           2021-08-01 14:31:00,25.915,14.837,182.593329
UM-ARB,           2021-08-01 15:01:00,25.915,15.277,188.008242
UM-ARB,           2021-08-01 15:31:00,25.755,15.182,186.295541
UM-ARB,           2021-08-01 16:01:00,26.05,16.204,199.906308
UM-ARB,           2021-08-01 16:31:00,26.193,16.142,199.658612
UM-ARB,           2021-08-01 17:01:00,26.1,16.535,204.175005
UM-ARB,           2021-08-01 17:31:00,25.957,16.208,199.618103
UM-ARB,           2021-08-01 18:01:00,26.202,16.695,206.532285
UM-ARB,           2021-08-01 18:31:00,26.236,2.991,37.024176
UM-ARB,           2021-08-01 19:01:00,26.134,6.42,79.323386
UM-ARB,           2021-08-01 19:31:00,25.982,14.143,174.264683
UM-ARB,           2021-08-01 20:01:00,25.864,16.645,204.653694
UM-ARB,           2021-08-01 20:31:00,25.696,0.727,8.91129
UM-ARB,           2021-08-01 21:01:00,25.493,2.932,35.806294
UM-ARB,           2021-08-01 21:31:00,25.3,3.012,36.653438
UM-ARB,           2021-08-01 22:01:00,25.064,7.023,85.093999
UM-ARB,           2021-08-01 22:31:00,24.888,7.797,94.166205
UM-ARB,           2021-08-01 23:01:00,24.72,0.697,8.391746
UM-ARB,           2021-08-01 23:31:00,24.543,1.997,23.964805
UM-ARB,           2021-08-02 00:01:00,24.392,3.192,38.198056
UM-ARB,           2021-08-02 00:31:00,24.258,9.633,114.989275
UM-ARB,           2021-08-02 01:01:00,24.132,0.557,6.633322
UM-ARB,           2021-08-02 01:31:00,24.049,5.667,67.383916
UM-ARB,           2021-08-02 02:01:00,23.965,8.325,98.833798
UM-ARB,           2021-08-02 02:31:00,23.831,8.713,103.18097
UM-ARB,           2021-08-02 03:01:00,23.705,7.91,93.450604
UM-ARB,           2021-08-02 03:31:00,23.504,8.025,94.451659
UM-ARB,           2021-08-02 04:01:00,23.379,8.247,96.83615
UM-ARB,           2021-08-02 04:31:00,23.27,7.515,88.059634
UM-ARB,           2021-08-02 05:01:00,23.111,7.341,85.762408
UM-ARB,           2021-08-02 05:31:00,22.944,6.951,80.949435
UM-ARB,           2021-08-02 06:01:00,22.801,6.709,77.919116
UM-ARB,           2021-08-02 06:31:00,22.709,4.592,53.238695
UM-ARB,           2021-08-02 07:01:00,22.601,4.979,57.606741
UM-ARB,           2021-08-02 07:31:00,22.509,5.307,61.293902
UM-ARB,           2021-08-02 08:01:00,22.375,6.25,72.000411
UM-ARB,           2021-08-02 08:31:00,22.367,6.112,70.399856
UM-ARB,           2021-08-02 09:01:00,22.392,6.53,75.250519
UM-ARB,           2021-08-02 09:31:00,22.45,7.298,84.194199
UM-ARB,           2021-08-02 10:01:00,22.559,8.267,95.572056
UM-ARB,           2021-08-02 10:31:00,22.651,8.403,97.314997
UM-ARB,           2021-08-02 11:01:00,22.952,9.671,112.642913
UM-ARB,           2021-08-02 11:31:00,23.01,9.334,108.83742
UM-ARB,           2021-08-02 12:01:00,23.036,9.468,110.454346
UM-ARB,           2021-08-02 12:31:00,23.261,0.519,6.080529
UM-ARB,           2021-08-02 13:01:00,23.454,1.673,19.672135
UM-ARB,           2021-08-02 13:31:00,23.747,3.591,42.458371
UM-ARB,           2021-08-02 14:01:00,23.965,5.728,68.002402
UM-ARB,           2021-08-02 14:31:00,24.275,14.625,174.634125
UM-ARB,           2021-08-02 15:01:00,24.292,16.343,195.210173
UM-ARB,           2021-08-02 15:31:00,24.535,15.313,183.734908
UM-ARB,           2021-08-02 16:01:00,24.695,15.315,184.304387
UM-ARB,           2021-08-02 16:31:00,24.846,16.523,199.397515
UM-ARB,           2021-08-02 17:01:00,25.005,20.428,247.246562
UM-ARB,           2021-08-02 17:31:00,25.367,20.539,250.249153
UM-ARB,           2021-08-02 18:01:00,25.09,17.609,213.461112
UM-ARB,           2021-08-02 18:31:00,25.46,18.286,223.178237
UM-ARB,           2021-08-02 19:01:00,25.477,18.321,223.674992
UM-ARB,           2021-08-02 19:31:00,25.527,16.52,201.871752
UM-ARB,           2021-08-02 20:01:00,25.519,16.946,207.047108
UM-ARB,           2021-08-02 20:31:00,25.552,16.975,207.526621
UM-ARB,           2021-08-02 21:01:00,25.611,15.315,187.434387
UM-ARB,           2021-08-02 21:31:00,25.603,14.754,180.542138
UM-ARB,           2021-08-02 22:01:00,25.51,14.815,180.980644
UM-ARB,           2021-08-02 22:31:00,25.409,14.675,178.939268
UM-ARB,           2021-08-02 23:01:00,25.216,14.874,180.72484
UM-ARB,           2021-08-02 23:31:00,24.98,14.388,174.062327
UM-ARB,           2021-08-03 00:01:00,24.737,14.302,172.247476
UM-ARB,           2021-08-03 00:31:00,24.527,14.959,179.460765
UM-ARB,           2021-08-03 01:01:00,24.325,13.83,165.294925
UM-ARB,           2021-08-03 01:31:00,24.166,14.203,169.251047
UM-ARB,           2021-08-03 02:01:00,23.982,13.635,161.925196
UM-ARB,           2021-08-03 02:31:00,23.831,12.104,143.337824
UM-ARB,           2021-08-03 03:01:00,23.672,9.675,114.231927
UM-ARB,           2021-08-03 03:31:00,23.546,0.888,10.459739
UM-ARB,           2021-08-03 04:01:00,23.412,1.72,20.208786
UM-ARB,           2021-08-03 04:31:00,23.32,2.481,29.099448
UM-ARB,           2021-08-03 05:01:00,23.178,3.655,42.754309
UM-ARB,           2021-08-03 05:31:00,23.027,3.996,46.609659
UM-ARB,           2021-08-03 06:01:00,22.96,4.584,53.40022
